Mes;VENCIMENTO;LANCAMENTO;PAGAMENTO;DOCUMENTO;NF;CODIGO;FORNECEDOR;COMPLEMENTO;COD;HISTORICO;VALOR_HIST;JUROS;DESCONTOS;VALOR;RESTANTE;COD_G_HIST;G_HIST;CODIGO CONTABIL
6;05/06/2024;05/06/2024;05/06/2024;;;47;RONDINELI MARTINS;;140;DESPESAS REPRESENTANTE;5000;0;0;5000;=(K35??M35-N35);221;DESPESAS MENSAIS - REPRESENTANTE RONDINELI;
6;05/06/2024;05/06/2024;05/06/2024;;;215;SILAS;;140;DESPESAS REPRESENTANTE;7000;0;0;7000;=(K36??M36-N36);222;DESPESAS MENSAIS - REPRESENTANTE SILAS;
6;05/06/2024;05/06/2024;05/06/2024;;;43;ULISSES JUNIOR;;140;DESPESAS REPRESENTANTE;6000;0;0;6000;=(K37??M37-N37);217;DESPESAS MENSAIS - REPRESENTANTE ULISSES J?NIOR;
6;05/06/2024;04/06/2024;05/06/2024;;;180;CVLD;;133;PUBLICIDADE;3000;0;0;3000;=(K38?M38-N38);60;MATERIAL PUBLICITARIO;
6;05/06/2024;04/06/2024;05/06/2024;SP-2636422/1;;298;TECMAR TRANSPORTES LTDA.;;108;FRETES;128,98;0;0;128,98;=(K39??M39-N39);13;FRETES;
6;05/06/2024;03/06/2024;05/06/2024;;;333;TELEFONICA BRASIL S.A.;CREDITO CELULAR COMPRAS;130;DIVERSOS;30;0;0;30;=(K40?M40-N40);196;CELULAR EMPRESA;
6;05/06/2024;05/06/2024;05/06/2024;;;56;RAFAEL FABRICIO;;140;DESPESAS REPRESENTANTE;1500;0;0;1500;=(K41??M41-N41);220;DESPESAS MENSAIS - REPRESENTANTE RAFAEL FABRICIO;
6;05/06/2024;05/06/2024;05/06/2024;;;348;FABIO - GERENTE COMERCIAL;;140;DESPESAS REPRESENTANTE;3000;0;0;3000;=(K42??M42-N42);223;DESPESAS MENSAIS - FABIO GERENTE COMERCIAL;
6;05/06/2024;05/06/2024;05/06/2024;;;59;CLAUDIO PAGAN;;140;DESPESAS REPRESENTANTE;7000;0;0;7000;=(K43??M43-N43);224;DESPESAS MENSAIS - REPRESENTANTE CLAUDIO PAGAN;
6;05/06/2024;05/06/2024;05/06/2024;;;42;GIANCARLO FERREIRA;;140;DESPESAS REPRESENTANTE;5000;0;0;5000;=(K44?M44-N44);215;DESPESAS MENSAIS - REPRESENTANTE GIANCARLO;
6;05/06/2024;05/06/2024;05/06/2024;;;36;ARTHUR BARCELOS;;140;DESPESAS REPRESENTANTE;6000;0;0;6000;=(K45??M45-N45);212;DESPESAS MENSAIS -  REPRESENTANTE ARTHUR BARCELOS;
6;05/06/2024;05/06/2024;05/06/2024;;;291;GUSTAVO BRITO;;140;DESPESAS REPRESENTANTE;3500;0;0;3500;=(K46??M46-N46);213;DESPESAS MENSAIS - REPRESENTANTE GUSTAVO BRITO;
6;05/06/2024;08/05/2024;05/06/2024;22406/02;22406;149;COMPANHIA PARANAENSE DO MATTE LTDA;;104;MATERIA PRIMA;17390,83;0;0;17390,83;=(K47??M47-N47);202;ERVA MATE TIPO C E PALITO;
6;05/06/2024;05/06/2024;05/06/2024;;;318;PAULO DANTAS;;140;DESPESAS REPRESENTANTE;4000;0;0;4000;=(K48?M48-N48);219;DESPESAS MENSAIS - REPRESENTANTE PAULO DANTAS;
6;05/06/2024;04/06/2024;04/06/2024;;;80;BAUER EXPRESS;;108;FRETES;243,4;8,91;0;252,31;=(K49??M49-N49);13;FRETES;
6;05/06/2024;05/06/2024;05/06/2024;;;378;PEDRO NATALINO GARCIA;;140;DESPESAS REPRESENTANTE;612,72;0;0;612,72;=(K50?M50-N50);241;DESPESAS MENSAIS - REPRESENTANTE PEDRO GARCIA;
6;06/06/2024;03/06/2024;07/06/2024;;;320;NICOLE MADRID ALIFANTIS - TRANSPORTES;;108;FRETES;164,13;0;0;164,13;=(K51??M51-N51);13;FRETES;
6;06/06/2024;01/12/2023;07/06/2024;;;92;SODEXO;;136;RH;10640;0;0;10640;=(K52??M52-N52);9;CART?O ALIMENTA??O;
6;07/06/2024;20/05/2024;07/06/2024;0391050/01;;349;P. B LOPES & CIA LTDA;;155;FROTA;40000;0;0;40000;=(K53??M53-N53);225;CAMINHAO SCANEA P 320 B8X2NA;
6;07/06/2024;20/05/2024;07/06/2024;;;139;COLABORADORES;RHAIMISON;136;RH;1329,77;0;0;1329,77;=(K54?M54-N54);123;DESPESA FERIAS;
6;07/06/2024;06/06/2024;07/06/2024;;;372;ACEJAN;;130;DIVERSOS;96,6;0;0;96,6;=(K55??M55-N55);239;ACEJAN;
6;07/06/2024;08/04/2024;07/06/2024;4685/04;4685;319;JTC DISTRIBUIDORA LTDA;;104;MATERIA PRIMA;5925;0;0;5925;=(K56??M56-N56);17;ESPECIARIAS;
6;07/06/2024;23/04/2024;07/06/2024;670626/02;670626;28;DUAS RODAS INDUSTRIAL S.A.;;104;MATERIA PRIMA;1335,79;0;0;1335,79;=(K57??M57-N57);17;ESPECIARIAS;
6;07/06/2024;06/06/2024;07/06/2024;;;308;CROPFERT INDUSTRIA DE FERTILIZANTES E AGROQUIMICOS;21 PALELTS;130;DIVERSOS;210;0;0;210;=(K58?M58-N58);204;PALLET;
6;07/06/2024;19/03/2024;07/06/2024;11144/07;11144;247;NOBRE LAMINADOS PLASTICOS LTDA;;131;INSUMOS;8987,17;0;0;8987,17;=(K59??M59-N59);8;EMBALAGENS;
6;07/06/2024;29/05/2024;07/06/2024;;;364;BOLAX EMBALAGENS LTDA;SACOLAS E COPOS PARA FESTIVAL DA CACHA?A;133;PUBLICIDADE;890;0;0;890;=(K60?M60-N60);60;MATERIAL PUBLICITARIO;
6;07/06/2024;26/02/2024;07/06/2024;KIT TROTS/7;409;9;INVENT ARTE E PROPAGANDA LTDA;;133;PUBLICIDADE;12150;0;0;12150;=(K61??M61-N61);15;ADESIVO;
6;08/06/2024;09/05/2024;10/06/2024;12127/03;12127;11;ILUMET ILUMINACAO LTDA;;129;PRODUTO;1987,33;0;0;1987,33;=(K62??M62-N62);4;BOMBAS;
6;10/06/2024;03/06/2024;10/06/2024;0520234-5;;366;ALLIEX TRANSPORTE LTDA;FRETE COMPRESSOR;108;FRETES;664,27;0;0;664,27;=(K63??M63-N63);13;FRETES;
6;10/06/2024;15/04/2024;10/06/2024;PARC 2/8;;332;TIME DE BASE APUCARANA FUTSAL?CLUBE;;133;PUBLICIDADE;150;0;0;150;=(K64?M64-N64);60;MATERIAL PUBLICITARIO;
6;10/06/2024;12/03/2024;10/06/2024;4;;181;SANTA MARIA;;133;PUBLICIDADE;350;0;0;350;=(K65??M65-N65);60;MATERIAL PUBLICITARIO;
6;10/06/2024;20/11/2023;10/06/2024;;;114;ALMIR CAMBRA;;133;PUBLICIDADE;2500;0;0;2500;=(K66??M66-N66);36;PUBLI ALMIR CAMBRA;
6;10/06/2024;03/06/2024;10/06/2024;24201393;;79;14 DE DEZEMBRO;SANCRAS;132;FIXO;597;0;0;597;=(K67??M67-N67);28;HONORARIO CONTABIL;
6;10/06/2024;22/03/2024;10/06/2024;11176/07;11176;247;NOBRE LAMINADOS PLASTICOS LTDA;;131;INSUMOS;20349,08;0;0;20349,08;=(K68?M68-N68);8;EMBALAGENS;
6;10/06/2024;03/06/2024;10/06/2024;24201410;;79;14 DE DEZEMBRO;;132;FIXO;810;0;0;810;=(K69??M69-N69);28;HONORARIO CONTABIL;
6;10/06/2024;05/06/2024;10/06/2024;0293012-9;;82;CRUZEIRO DO SUL;;108;FRETES;3036,52;0;0;3036,52;=(K70?M70-N70);13;FRETES;
6;10/06/2024;03/06/2024;10/06/2024;24201411;;79;14 DE DEZEMBRO;;132;FIXO;4228;0;0;4228;=(K71??M71-N71);28;HONORARIO CONTABIL;
6;10/06/2024;13/05/2024;10/06/2024;861/01;861;64;RB COMERCIO E INDUSTRIA LTDA;;104;MATERIA PRIMA;2992;0;0;2992;=(K72??M72-N72);17;ESPECIARIAS;
6;10/06/2024;27/05/2024;10/06/2024;;;94;CLEVERSON A BERTTI FARMACIA ME;;136;RH;723,23;0;0;723,23;=(K73??M73-N73);31;FARMACIA;
6;10/06/2024;27/05/2024;10/06/2024;517;;94;CLEVERSON A BERTTI FARMACIA ME;;136;RH;101,31;0;0;101,31;=(K74?M74-N74);31;FARMACIA;
6;10/06/2024;07/06/2024;10/06/2024;;;74;GOVERNO;;135;IMPOSTOS;187,09;0;0;187,09;=(K75??M75-N75);118;ST;
6;10/06/2024;24/05/2024;10/06/2024;4668;;78;MEGA SYSTEM;;132;FIXO;458,9;0;0;458,9;=(K76??M76-N76);27;SISTEMA;
6;10/06/2024;04/06/2024;10/06/2024;11444;;77;NEW FLASH IMPRESSORA;;132;FIXO;120;0;0;120;=(K77??M77-N77);32;IMPRESSORA;
6;10/06/2024;10/06/2024;10/06/2024;189;;313;FERNANDO TEUBER;;136;RH;12000;0;0;12000;=(K78?M78-N78);26;CONSULTORIA;
6;10/06/2024;10/06/2024;10/06/2024;10;;376;DANILO EDUARDO THOMAZ 06103105935;;136;RH;6500;0;0;6500;=(K79??M79-N79);26;CONSULTORIA;
6;11/06/2024;10/06/2024;11/06/2024;;;78;MEGA SYSTEM;;132;FIXO;282,4;6,11;0;288,51;=(K80?M80-N80);27;SISTEMA;
6;11/06/2024;11/06/2024;11/06/2024;;;74;GOVERNO;;135;IMPOSTOS;127,12;0;0;127,12;=(K81??M81-N81);118;ST;
6;11/06/2024;07/06/2024;11/06/2024;174/01;174;12;ALEX FREITAS DE AGUIAR EIRELI;;104;MATERIA PRIMA;21889,2;0;0;21889,2;=(K82??M82-N82);17;ESPECIARIAS;
6;11/06/2024;10/06/2024;11/06/2024;;;91;FRETE CARREGAMENTO;FRETE BETO/DINELI;150;ABASTECIMENTO SP;3000;0;0;3000;=(K83??M83-N83);13;FRETES;
6;11/06/2024;28/05/2024;11/06/2024;22764/01;22764;149;COMPANHIA PARANAENSE DO MATTE LTDA;;104;MATERIA PRIMA;14983,33;0;0;14983,33;=(K84?M84-N84);121;ERVA MATE TIPO A E PALITO;
6;11/06/2024;07/06/2024;11/06/2024;;;91;FRETE CARREGAMENTO;MERCADORIA CLAUDIO;144;ABASTECIMENTO GO;3700;0;0;3700;=(K85??M85-N85);13;FRETES;
6;11/06/2024;12/04/2024;11/06/2024;12057/03;12057;11;ILUMET ILUMINACAO LTDA;;129;PRODUTO;2673,33;0;0;2673,33;=(K86??M86-N86);4;BOMBAS;
6;11/06/2024;14/05/2024;11/06/2024;22487/02;22487;149;COMPANHIA PARANAENSE DO MATTE LTDA;;104;MATERIA PRIMA;19300;0;0;19300;=(K87??M87-N87);202;ERVA MATE TIPO C E PALITO;
6;11/06/2024;12/01/2024;11/06/2024;;;263;DELALIBERA E PRADO ADVOGADOS ASSOCIADOS;;59;CONSULTORIAS;3000;0;0;3000;=(K88?M88-N88);184;ACESSORIA JUR?DICA;
6;11/06/2024;11/04/2024;11/06/2024;668784/03;668784;28;DUAS RODAS INDUSTRIAL S.A.;;104;MATERIA PRIMA;16304,7;16,3;0;16321;=(K89??M89-N89);17;ESPECIARIAS;
6;11/06/2024;22/04/2024;11/06/2024;11386/04;11386;247;NOBRE LAMINADOS PLASTICOS LTDA;;131;INSUMOS;8434,71;0;0;8434,71;=(K90?M90-N90);8;EMBALAGENS;
6;12/06/2024;15/05/2024;12/06/2024;94598/01;94598;299;MUNDO SAFRA IMPORTADORA E DISTRIBUIDORA LTDA;;104;MATERIA PRIMA;501,71;0;0;501,71;=(K91??M91-N91);17;ESPECIARIAS;
6;12/06/2024;27/04/2024;12/06/2024;671452/02;671452;28;DUAS RODAS INDUSTRIAL S.A.;;104;MATERIA PRIMA;15448,64;15,45;0;15464,09;=(K92??M92-N92);17;ESPECIARIAS;
6;12/06/2024;10/06/2024;12/06/2024;;;374;49.606.281 THIAGO DE MORAIS BARBOSA;;129;PRODUTO;2000;0;0;2000;=(K93??M93-N93);240;COPO TERMICO;
6;12/06/2024;11/06/2024;12/06/2024;;;74;GOVERNO;;135;IMPOSTOS;228,97;0;0;228,97;=(K94?M94-N94);118;ST;
6;12/06/2024;11/06/2024;12/06/2024;65;;377;PIA DOS COMPRESSORES LTDA;;165;AQUISI??O M?QUINAS E EQUIPAMENTOS;2800;0;0;2800;=(K95??M95-N95);242;LINHA DE AR COMRPIMIDO;
6;12/06/2024;10/06/2024;12/06/2024;;;376;DANILO EDUARDO THOMAZ 06103105935;;136;RH;1500;0;0;1500;=(K96??M96-N96);26;CONSULTORIA;
6;13/06/2024;13/06/2024;13/06/2024;;;74;GOVERNO;;135;IMPOSTOS;99,36;0;0;99,36;=(K97??M97-N97);118;ST;
6;13/06/2024;13/06/2024;13/06/2024;;;138; TEK PONTO SISTEMAS DE INFORMACAO LT;;136;RH;79,58;1,66;0;81,24;=(K98?M98-N98);84;REL?GIO PONTO;
6;14/06/2024;13/06/2024;14/06/2024;;;380;CARVALIMA TRANSPORTES LTDA;;108;FRETES;361,43;0;0;361,43;=(K99??M99-N99);13;FRETES;
6;14/06/2024;13/06/2024;14/06/2024;;;74;GOVERNO;;135;IMPOSTOS;127,89;0;0;127,89;=(K100??M100-N100);118;ST;
6;14/06/2024;29/05/2024;14/06/2024;BXLOTE42643;;118;BOLAX PUBLICIDADE LTDA;MATERIAL PARA O FESTIVAL DA CACHA?A;133;PUBLICIDADE;940;0;0;940;=(K101??M101-N101);60;MATERIAL PUBLICITARIO;
6;14/06/2024;04/06/2024;14/06/2024;167783;;275;TRANS APUCARANA TRANSPORTES RODOVIARIOS LTDA;;108;FRETES;62,92;0;0;62,92;=(K102??M102-N102);13;FRETES;
6;14/06/2024;28/05/2024;14/06/2024;48208/01;48208;19;HOPPEN, HOPPEN & CIA LTDA;;104;MATERIA PRIMA;23100;0;0;23100;=(K103??M103-N103);178;ERVA TIPO B;
6;14/06/2024;17/05/2024;14/06/2024;0986/02;983;351;APORTS  INDUSTRIA  DE PLASTICOS LTDA;BOMBAS DESCARTAVEIS PARA FESTIVAL;133;PUBLICIDADE;1940;0;0;1940;=(K104??M104-N104);98;DIVERSOS;
6;14/06/2024;15/05/2024;14/06/2024;;;72;AJP MARTINS LTDA;;62;MANUTEN??O DE SOFTWARE /  MATERIAL TI;90;0;0;90;=(K105??M105-N105);243;MATERIAL INFORMATICA;
6;14/06/2024;31/05/2024;14/06/2024;22768/01;22768;149;COMPANHIA PARANAENSE DO MATTE LTDA;;104;MATERIA PRIMA;23404;0;0;23404;=(K106??M106-N106);202;ERVA MATE TIPO C E PALITO;
6;14/06/2024;03/05/2024;14/06/2024;22346/03;22346;149;COMPANHIA PARANAENSE DO MATTE LTDA;;104;MATERIA PRIMA;19225;0;0;19225;=(K107??M107-N107);24;ERVA MATE TIPO B E PALITO;
6;14/06/2024;11/04/2024;14/06/2024;;;212;ETR;SEGUNDA PARCELA;133;PUBLICIDADE;2500;0;0;2500;=(K108??M108-N108);79;PATROCINIO EVENTO;
6;14/06/2024;08/05/2024;14/06/2024;;;74;GOVERNO;;135;IMPOSTOS;3166,88;0;0;3166,88;=(K109??M109-N109);51;ICMS - EQUALIZA??O;
6;15/06/2024;31/05/2024;17/06/2024;APU2038;;363;COMERCIAL BRASIL LTDA;MATERIAL P/ESCRITORIO E COPOS DESCARTAVEIS;130;DIVERSOS;338,7;0;0;338,7;=(K110??M110-N110);102;MANTIMENTOS;
6;16/06/2024;29/05/2024;17/06/2024;;;334;AUTO 2 LOCADORA LTDA;CARRO;155;FROTA;3190;0;0;3190;=(K111??M111-N111);207;LOCA??O DE VE?CULO;
6;17/06/2024;03/06/2024;17/06/2024;000137995-0;;320;NICOLE MADRID ALIFANTIS - TRANSPORTES;;108;FRETES;538,62;0;0;538,62;=(K112??M112-N112);13;FRETES;
6;17/06/2024;13/05/2024;17/06/2024;861/02;861;64;RB COMERCIO E INDUSTRIA LTDA;;104;MATERIA PRIMA;2992;0;0;2992;=(K113??M113-N113);17;ESPECIARIAS;
6;17/06/2024;07/06/2024;17/06/2024;174/02;174;12;ALEX FREITAS DE AGUIAR EIRELI;;104;MATERIA PRIMA;6384,35;0;0;6384,35;=(K114??M114-N114);17;ESPECIARIAS;
6;17/06/2024;20/05/2024;17/06/2024;;;358;APLITECNO INDUSTRIA E COMERCIO LTDA;;165;AQUISI??O M?QUINAS E EQUIPAMENTOS;10000;0;0;10000;=(K115??M115-N115);233;CABINE DE PINTURA;
6;17/06/2024;04/06/2024;17/06/2024;1095776-1;;80;BAUER EXPRESS;;108;FRETES;93,42;0;0;93,42;=(K116??M116-N116);13;FRETES;
6;17/06/2024;04/06/2024;17/06/2024;8519796-24;;126;RODONAVES TRANSPORTES E ENCOMENDAS LTDA;;108;FRETES;213;0;0;213;=(K117??M117-N117);13;FRETES;
6;17/06/2024;04/06/2024;17/06/2024;1095777-0;;80;BAUER EXPRESS;;108;FRETES;180,53;0;0;180,53;=(K118??M118-N118);13;FRETES;
6;17/06/2024;24/05/2024;17/06/2024;;;80;BAUER EXPRESS;;108;FRETES;657,05;0;0;657,05;=(K119??M119-N119);13;FRETES;
6;17/06/2024;03/06/2024;17/06/2024;0138024-9;;320;NICOLE MADRID ALIFANTIS - TRANSPORTES;;108;FRETES;2946,58;0;0;2946,58;=(K120??M120-N120);13;FRETES;
6;17/06/2024;18/05/2024;17/06/2024;674876/01;674876;28;DUAS RODAS INDUSTRIAL S.A.;;104;MATERIA PRIMA;1335,79;0;0;1335,79;=(K121??M121-N121);17;ESPECIARIAS;
6;17/06/2024;31/05/2024;17/06/2024;1090899-0;;80;BAUER EXPRESS;;108;FRETES;188,04;0;0;188,04;=(K122??M122-N122);13;FRETES;
6;17/06/2024;31/05/2024;17/06/2024;1092927-0;;80;BAUER EXPRESS;;108;FRETES;145,91;0;0;145,91;=(K123??M123-N123);13;FRETES;
6;17/06/2024;04/06/2024;17/06/2024;8501148-24;;126;RODONAVES TRANSPORTES E ENCOMENDAS LTDA;;108;FRETES;7620,62;0;0;7620,62;=(K124??M124-N124);13;FRETES;
6;17/06/2024;17/06/2024;17/06/2024;20951561;;69;MERCADO LIVRE;;130;DIVERSOS;135,3;0;0;135,3;=(K125??M125-N125);181;SACO PLASTICO ECOMMERCE;
6;17/06/2024;13/06/2024;17/06/2024;01 020413 0320;;164;ITAU ADMINISTRADORA DE CONSORCIOS LTDA;;155;FROTA;1261,56;0;0;1261,56;=(K126??M126-N126);225;CAMINHAO SCANEA P 320 B8X2NA;
6;17/06/2024;13/06/2024;17/06/2024;1 020413 0564;;164;ITAU ADMINISTRADORA DE CONSORCIOS LTDA;;155;FROTA;2291,05;0;0;2291,05;=(K127??M127-N127);225;CAMINHAO SCANEA P 320 B8X2NA;
6;17/06/2024;17/06/2024;17/06/2024;;;74;GOVERNO;;135;IMPOSTOS;285,48;0;0;285,48;=(K128??M128-N128);118;ST;
6;17/06/2024;13/06/2024;17/06/2024;01 020413 0857;;164;ITAU ADMINISTRADORA DE CONSORCIOS LTDA;;155;FROTA;1261,56;0;0;1261,56;=(K129??M129-N129);225;CAMINHAO SCANEA P 320 B8X2NA;
6;17/06/2024;17/06/2024;17/06/2024;;;381;VALDERICE;;11;MANUTEN??O DE INSTALA??ES / MAQUINARIOS;930;0;0;930;=(K130??M130-N130);98;DIVERSOS;
6;18/06/2024;18/06/2024;18/06/2024;;;74;GOVERNO;;135;IMPOSTOS;238,46;0;0;238,46;=(K131??M131-N131);118;ST;
6;18/06/2024;18/06/2024;18/06/2024;2284;;175;W. M. de Lima - Consultoria e Projetos de Engenhar;;59;CONSULTORIAS;120;0;0;120;=(K132??M132-N132);151;EXAME PERIODICO;
6;18/06/2024;18/06/2024;18/06/2024;51636002;;69;MERCADO LIVRE;FILTRO EXAUSTOR;11;MANUTEN??O DE INSTALA??ES / MAQUINARIOS;336;0;0;336;=(K133??M133-N133);138;MANUT DE MAQUINARIOS PRODU??O;
6;18/06/2024;18/06/2024;18/06/2024;2285;;175;W. M. de Lima - Consultoria e Projetos de Engenhar;;59;CONSULTORIAS;1220;0;0;1220;=(K134??M134-N134);151;EXAME PERIODICO;
6;18/06/2024;04/06/2024;18/06/2024;0138216-1;;320;NICOLE MADRID ALIFANTIS - TRANSPORTES;;108;FRETES;462,88;0;0;462,88;=(K135??M135-N135);13;FRETES;
6;18/06/2024;04/06/2024;18/06/2024;0138200-4;;320;NICOLE MADRID ALIFANTIS - TRANSPORTES;;108;FRETES;131,4;0;0;131,4;=(K136??M136-N136);13;FRETES;
6;18/06/2024;25/04/2024;18/06/2024;3;;342;METAL TECH SOLUCOES INDUSTRIAIS LTDA;;64;M?QUINAS E EQUIPAMENTOS;60000;0;0;60000;=(K137??M137-N137);209;MAQUINA DE CORTE A LASER;
6;18/06/2024;21/05/2024;18/06/2024;109885/01;;357;ELETROLUZ MATERIAIS ELETRICOS LTDA;;165;AQUISI??O M?QUINAS E EQUIPAMENTOS;759,64;0;0;759,64;=(K138??M138-N138);65;MANUTENCAO INSTALA?OES;
6;19/06/2024;20/05/2024;19/06/2024;48193/02;48193;19;HOPPEN, HOPPEN & CIA LTDA;;104;MATERIA PRIMA;23100;0;0;23100;=(K139??M139-N139);178;ERVA TIPO B;
6;19/06/2024;15/05/2024;19/06/2024;94598/02;94598;299;MUNDO SAFRA IMPORTADORA E DISTRIBUIDORA LTDA;;104;MATERIA PRIMA;501,71;0;0;501,71;=(K140??M140-N140);17;ESPECIARIAS;
6;19/06/2024;08/05/2024;19/06/2024;22406/03;22406;149;COMPANHIA PARANAENSE DO MATTE LTDA;;104;MATERIA PRIMA;17390,84;0;0;17390,84;=(K141??M141-N141);202;ERVA MATE TIPO C E PALITO;
6;19/06/2024;27/03/2024;19/06/2024;EUCALIPTO/5;;9;INVENT ARTE E PROPAGANDA LTDA;;133;PUBLICIDADE;12000;0;0;12000;=(K142??M142-N142);15;ADESIVO;
6;19/06/2024;18/06/2024;19/06/2024;;;74;GOVERNO;;135;IMPOSTOS;120,85;0;0;120,85;=(K143??M143-N143);118;ST;
6;20/06/2024;20/06/2024;20/06/2024;SP-2641886/1;;298;TECMAR TRANSPORTES LTDA.;;108;FRETES;190,39;6,32;0;196,71;=(K144??M144-N144);13;FRETES;
6;20/06/2024;18/06/2024;20/06/2024;;;74;GOVERNO;;135;IMPOSTOS;230,81;0;0;230,81;=(K145??M145-N145);52;DARF;
6;20/06/2024;06/06/2024;20/06/2024;22914/01;22914;149;COMPANHIA PARANAENSE DO MATTE LTDA;;104;MATERIA PRIMA;7250;0;0;7250;=(K146??M146-N146);5;ERVA MATE TIPO A;
6;20/06/2024;11/06/2024;20/06/2024;1171229;;265;O L I TELECOMUNICACOES LTDA;;132;FIXO;499,9;0;0;499,9;=(K147??M147-N147);29;INTERNET;
6;20/06/2024;20/06/2024;20/06/2024;;;74;GOVERNO;;135;IMPOSTOS;455,02;0;0;455,02;=(K148??M148-N148);118;ST;
6;20/06/2024;13/06/2024;20/06/2024;;;139;COLABORADORES;RESCISAO RAFAELLA MONICI;136;RH;2324,07;0;0;2324,07;=(K149??M149-N149);67;RESCIS?O CONTRATUAL COLABORADOR;
6;20/06/2024;13/06/2024;20/06/2024;07.20.24157.786;;74;GOVERNO;;135;IMPOSTOS;24064,85;0;0;24064,85;=(K150??M150-N150);55;DAS;
6;20/06/2024;05/06/2024;20/06/2024;;;74;GOVERNO;;135;IMPOSTOS;3270,45;0;0;3270,45;=(K151??M151-N151);44;FGTS;
6;20/06/2024;05/06/2024;20/06/2024;;;74;GOVERNO;;135;IMPOSTOS;3423,33;0;0;3423,33;=(K152??M152-N152);115;INSS;
6;20/06/2024;05/06/2024;20/06/2024;;;74;GOVERNO;;135;IMPOSTOS;1478,15;0;0;1478,15;=(K153??M153-N153);115;INSS;
6;20/06/2024;05/06/2024;20/06/2024;;;74;GOVERNO;;135;IMPOSTOS;321,8;0;0;321,8;=(K154??M154-N154);44;FGTS;
6;20/06/2024;04/06/2024;20/06/2024;2274;;175;W. M. de Lima - Consultoria e Projetos de Engenhar;;59;CONSULTORIAS;400;0;0;400;=(K155??M155-N155);151;EXAME PERIODICO;
6;20/06/2024;04/06/2024;20/06/2024;2275;;175;W. M. de Lima - Consultoria e Projetos de Engenhar;;59;CONSULTORIAS;100;0;0;100;=(K156??M156-N156);151;EXAME PERIODICO;
6;21/06/2024;22/04/2024;21/06/2024;11386/05;11386;247;NOBRE LAMINADOS PLASTICOS LTDA;;131;INSUMOS;8434,71;0;0;8434,71;=(K157??M157-N157);8;EMBALAGENS;
6;21/06/2024;20/05/2024;21/06/2024;7859/02;;354;ZAFFA MAQUINAS E FERRAMENTAS LTDA;COMPRESSOR PARA PRODU??O;165;AQUISI??O M?QUINAS E EQUIPAMENTOS;10750;0;0;10750;=(K158??M158-N158);234;COMPRESSOR;
6;21/06/2024;21/06/2024;21/06/2024;;;74;GOVERNO;;135;IMPOSTOS;143,77;0;0;143,77;=(K159??M159-N159);118;ST;
6;21/06/2024;21/06/2024;21/06/2024;;;91;FRETE CARREGAMENTO;SIDNEI FRETE PARA SILAS;150;ABASTECIMENTO SP;2700;0;0;2700;=(K160??M160-N160);13;FRETES;
6;21/06/2024;21/06/2024;21/06/2024;;;91;FRETE CARREGAMENTO;FRETE PARA FERNANDO E PAULO;145;ABASTECIMENTO PR;400;0;0;400;=(K161??M161-N161);13;FRETES;
6;21/06/2024;21/06/2024;21/06/2024;;;160;KIKOXINHA;;136;RH;100;0;0;100;=(K162??M162-N162);98;DIVERSOS;
6;21/06/2024;11/06/2024;21/06/2024;TRADICIONAL/1;;9;INVENT ARTE E PROPAGANDA LTDA;NF 3208;133;PUBLICIDADE;3825;0;0;3825;=(K163??M163-N163);15;ADESIVO;
6;21/06/2024;13/06/2024;21/06/2024;0138778-2;;320;NICOLE MADRID ALIFANTIS - TRANSPORTES;;108;FRETES;424,06;0;0;424,06;=(K164??M164-N164);13;FRETES;
6;21/06/2024;12/06/2024;21/06/2024;;;100;CORREIOS;;108;FRETES;4052,23;0;0;4052,23;=(K165??M165-N165);82;ENVIO ECOMMERCE;
6;22/06/2024;07/06/2024;24/06/2024;142/01;;6;E GUILLEN DE MELO ME;;129;PRODUTO;53206,65;0;0;53206,65;=(K166??M166-N166);2;BOMBAS E COPOS;
6;22/06/2024;23/04/2024;24/06/2024;670626/03;670626;28;DUAS RODAS INDUSTRIAL S.A.;;104;MATERIA PRIMA;1336,18;0;0;1336,18;=(K167??M167-N167);17;ESPECIARIAS;
6;22/06/2024;23/05/2024;24/06/2024;675638/01;675638;28;DUAS RODAS INDUSTRIAL S.A.;;104;MATERIA PRIMA;23375,5;0;0;23375,5;=(K168??M168-N168);17;ESPECIARIAS;
6;24/06/2024;07/06/2024;24/06/2024;174/03;174;12;ALEX FREITAS DE AGUIAR EIRELI;;104;MATERIA PRIMA;6384,35;0;0;6384,35;=(K169??M169-N169);17;ESPECIARIAS;
6;24/06/2024;29/05/2024;24/06/2024;147550-1/1;;361;ELETRO PAINEL COMERCIO DE MATERIAIS ELETRICOS LTDA; INSTALA??O DO COMPRESSOR E ENVASADORA DA PRODU??O;165;AQUISI??O M?QUINAS E EQUIPAMENTOS;447,13;0;0;447,13;=(K170??M170-N170);138;MANUT DE MAQUINARIOS PRODU??O;
6;24/06/2024;13/05/2024;24/06/2024;861/03;861;64;RB COMERCIO E INDUSTRIA LTDA;;104;MATERIA PRIMA;2992;0;0;2992;=(K171??M171-N171);17;ESPECIARIAS;
6;24/06/2024;29/05/2024;24/06/2024;133280850;;72;AJP MARTINS LTDA;FORMATACAO DOS COMPUTADORES NOVOS;62;MANUTEN??O DE SOFTWARE /  MATERIAL TI;120;0;0;120;=(K172??M172-N172);65;MANUTENCAO INSTALA?OES;
